96774.92,734.08,26245,116,28,4,2017
434261.2,64.02,29696,14,109,6,2008
158061.96,960.69,49999,188,125,6,2008
250808.19,602.16,24259,10,4,7,2006
280290.8,265.4,15173,117,42,1,2015
362850.49,548.17,26236,130,94,7,2005
192450.72,329.24,47809,89,54,7,2012
889909.44,293.54,53322,22,60,6,2008
518860.81,50.86,5982,113,64,4,2014
872001.9,888.31,6948,53,101,6,2012
769653.89,299.14,52223,180,0,8,2015
109700.7,863.41,4365,7,7,9,2005
217625.87,54.09,1021,48,99,4,2018
478368.3,925.76,31184,77,117,9,2014
516173.0,985.48,13731,21,113,3,2017
721578.99,240.58,9188,79,60,4,2017
889542.56,499.21,26274,76,50,1,2007
410392.87,856.58,19743,181,77,2,2012
100406.88,996.47,41061,114,36,8,2006
173092.48,862.75,6304,22,66,8,2008
188854.51,985.3,25684,40,88,5,2014
11192.44,706.29,4317,124,112,5,2005
546874.74,327.11,31173,38,124,1,2016
960040.14,10.26,43099,151,117,3,2011
54518.45,542.13,45257,144,28,1,2012
39857.53,534.44,38905,175,101,5,2016
982091.89,407.54,42619,200,12,1,2006
500512.43,597.05,7698,27,89,3,2012
228820.64,394.77,35097,188,6,1,2009
247184.25,237.81,48446,187,120,3,2013
233838.14,946.34,48062,71,84,7,2017
674291.94,558.49,8501,19,50,1,2012
502441.87,740.49,889,0,32,9,2006
811601.99,965.22,41320,66,27,4,2008
516127.54,935.56,21493,155,92,5,2008
416184.63,99.93,20619,96,71,6,2010
972049.29,420.57,18201,85,73,8,2005
707910.3,829.83,20553,64,7,6,2010
564953.31,434.01,1882,32,68,2,2011
370023.5,653.84,39869,169,15,3,2010
938775.94,867.1,41575,20,70,9,2017
458982.9,310.95,13822,169,34,1,2010
730182.92,968.18,20441,21,104,3,2018
898688.79,545.84,51220,139,74,2,2016
81633.31,784.1,47479,180,106,5,2018
16333.47,601.16,22182,4,39,2,2020
260004.71,124.74,9680,17,39,5,2009
91042.59,372.58,1292,204,62,3,2009
635160.78,139.4,21626,193,47,1,2020
167926.15,242.92,27443,87,76,8,2017
917628.8,871.01,20692,24,104,1,2019
741280.75,480.17,29177,121,58,6,2007
697205.42,602.94,5893,84,26,7,2019
199422.78,814.62,53562,1,57,4,2013
691532.24,243.54,19539,50,63,6,2015
314622.84,462.06,6929,189,92,4,2016
431495.65,725.43,21551,27,49,1,2015
181147.12,46.86,30952,21,9,1,2009
27248.53,784.43,21357,196,112,5,2006
794539.21,78.6,44761,168,114,3,2019
149264.55,219.67,37858,29,32,7,2013
326151.67,501.56,46155,97,118,5,2020
424832.35,452.63,50065,89,62,1,2017
453418.02,635.4,42963,136,85,6,2012
700763.27,94.76,5051,59,122,4,2019
307600.84,609.33,6414,103,67,1,2020
843927.34,34.46,46424,131,1,9,2019
182541.09,909.37,50584,204,94,6,2015
415447.25,268.29,19459,91,63,1,2005
146108.28,104.21,5960,195,10,7,2010
595503.67,737.19,703,26,19,5,2015
8157.05,14.09,34153,190,6,7,2010
31175.42,544.32,31546,65,9,9,2009
845254.34,711.79,684,163,109,3,2019
187299.9,533.11,42616,135,24,1,2010
612774.96,261.82,48025,103,92,9,2019
915557.3,491.06,8750,132,34,4,2007
616376.85,263.06,3819,18,63,2,2009
720520.98,280.99,29249,10,27,2,2005
821114.11,781.56,23548,112,64,7,2015
574051.98,825.83,36081,81,41,4,2005
954008.69,712.49,15204,156,86,9,2010
21469.85,178.53,8691,180,17,4,2011
6809.67,707.02,30145,79,25,9,2012
232172.18,758.56,29504,85,105,3,2017
292370.63,658.91,6362,179,31,5,2007
18170.04,220.23,34581,162,98,8,2008
14112.77,122.2,21728,66,111,7,2016
196934.75,70.46,7457,45,93,7,2010
352552.04,345.09,35253,44,60,5,2011
12380.22,620.56,1064,103,95,5,2017
113818.28,531.92,11474,155,12,6,2017
550452.51,597.98,15133,119,122,3,2005
638978.98,939.83,34088,117,39,9,2016
612371.06,105.91,9293,38,48,3,2020
231944.77,353.15,39309,191,67,1,2019
512265.62,885.76,7547,139,118,8,2005
602131.61,666.41,49610,73,53,4,2012
851205.73,850.68,18540,134,58,8,2019
789344.24,195.23,23873,35,33,5,2018
986312.94,197.75,27973,101,111,5,2019
722673.64,249.61,34206,185,108,8,2020
520815.92,462.76,7186,31,45,4,2015
887654.32,364.55,10209,157,21,5,2018
748084.39,163.83,32483,80,58,3,2012
557544.75,936.76,3357,37,85,6,2019
989859.71,42.1,38923,3,22,8,2020
542802.66,772.29,31011,171,76,2,2019
688405.17,580.3,50118,131,92,3,2011
570511.45,330.03,13762,185,114,5,2008
64272.23,446.41,9992,142,82,9,2010
187268.47,953.24,11977,93,10,7,2020
101212.27,708.92,25420,163,88,5,2012
449344.34,943.6,18997,28,17,2,2017
158636.86,526.4,41741,181,15,3,2009
931787.36,626.54,5614,156,43,4,2011
821116.44,405.53,53732,87,39,4,2008
375243.68,903.86,9225,194,25,5,2007
819483.41,657.0,15365,159,118,2,2006
29818.39,481.03,20777,108,37,4,2009
551327.18,245.68,50275,103,72,9,2007
904723.07,77.09,30991,17,43,3,2014
244925.11,906.9,44940,74,52,9,2015
842725.34,340.21,27519,196,26,9,2006
265486.64,522.18,36066,119,22,4,2016
529793.56,69.27,20337,131,98,6,2015
298792.88,57.63,52907,179,51,5,2008
685944.78,307.29,49183,172,61,1,2014
11491.48,998.59,38663,71,11,4,2013
553852.79,431.13,44859,104,95,5,2019
939077.5,72.77,34206,58,73,9,2010
805342.93,381.08,32998,38,43,1,2007
221093.97,795.33,26719,101,109,4,2016
564683.98,312.81,40553,131,48,5,2014
837388.56,160.67,46344,8,35,5,2016
197595.05,602.05,46639,184,30,2,2008
359273.11,724.83,36166,196,72,4,2017
271971.65,489.85,37283,197,105,1,2012
538321.84,702.94,26976,76,20,7,2011
353906.75,303.68,46615,154,125,9,2007
439509.69,260.26,32746,44,103,4,2005
440227.66,107.96,51713,140,74,8,2008
459719.25,992.61,32382,101,59,8,2009
839341.12,724.86,47015,115,118,1,2018
217260.61,652.2,52850,131,56,4,2010
338012.65,782.29,37566,109,60,4,2008
490087.47,946.15,20536,31,81,7,2015
922560.24,237.66,33203,105,125,1,2015
944440.5,237.16,30687,137,68,4,2007
947660.52,608.01,22530,128,110,3,2009
265860.52,59.77,8943,150,15,6,2016
136764.78,691.26,9350,100,46,5,2014
8764.13,134.19,27753,63,60,1,2005
643343.09,676.11,19323,19,16,4,2015
221607.48,422.37,28200,166,123,2,2006
328057.91,530.86,10241,130,53,4,2016
949522.89,426.65,39282,200,17,6,2010
985176.68,889.39,41265,102,2,8,2009
653760.06,35.22,42882,48,124,1,2016
162698.39,348.72,10584,38,21,1,2008
809716.17,39.75,9090,14,115,8,2005
376642.21,872.41,2914,10,62,8,2008
810507.67,513.69,44388,124,77,2,2014
156729.81,630.13,46128,56,82,5,2009
756338.22,645.64,29826,195,84,1,2007
751824.91,732.22,2356,14,72,2,2007
404951.2,238.95,42560,74,103,4,2018
3237.2,747.4,38065,199,115,6,2006
507393.67,758.94,6134,165,118,1,2012
572183.54,57.84,21328,0,2,9,2008
489719.27,110.87,39838,128,115,3,2018
286955.6,485.23,17767,97,4,9,2013
696054.66,341.71,34426,129,36,1,2009
737963.58,523.67,46321,113,60,2,2008
416956.75,609.86,16894,88,29,8,2015
194563.97,175.64,14937,110,70,1,2007
713681.47,184.93,2188,90,115,3,2018
222658.9,477.03,31269,133,45,1,2020
522572.32,418.1,53157,153,67,4,2017
113620.15,800.58,37266,145,54,1,2011
793372.1,125.55,31655,203,65,7,2013
204808.49,827.37,33680,103,125,4,2017
253113.72,283.86,2613,116,54,4,2007
516922.26,568.6,45465,193,100,8,2006
374703.46,268.25,28158,51,78,8,2010
806667.69,617.76,53833,44,10,3,2015
428670.57,965.44,21336,105,103,7,2006
619459.04,597.24,2837,63,45,4,2011
823599.13,520.09,27596,123,45,1,2006
888655.66,462.05,50225,104,0,6,2010
543066.79,53.6,43161,81,26,3,2007
760784.61,227.9,20332,40,118,6,2018
24437.84,978.19,9452,70,54,1,2014
327653.19,900.25,17423,46,20,4,2019
51719.21,726.74,14695,42,55,3,2006
808606.11,956.56,19894,6,90,4,2018
166682.58,106.0,27393,136,38,5,2008
463141.12,519.68,10151,33,12,5,2019
73924.49,244.65,36403,106,101,8,2018
963127.18,414.24,5687,147,3,3,2008
221148.63,622.52,30882,180,30,2,2011
404214.48,449.29,33208,90,98,3,2014
747681.0,435.6,9320,27,71,5,2014
104704.7,250.56,46967,61,66,3,2016
137284.21,22.17,51458,47,1,7,2016
550175.22,3.03,43448,81,58,2,2012
803029.81,450.88,15434,133,5,6,2013
838979.18,13.72,28771,75,89,7,2012
84890.56,142.63,13007,67,55,6,2006
228331.82,597.58,43531,191,11,5,2009
606444.17,322.23,32697,60,84,9,2014
837583.33,11.95,37960,30,49,9,2010
613243.91,838.89,8321,182,49,9,2007
384453.3,768.76,33891,93,91,4,2018
942395.65,569.38,37597,35,36,1,2007
516626.33,420.55,42334,148,90,9,2016
646077.99,903.45,32946,84,10,5,2018
861859.98,360.84,42471,40,8,1,2014
257565.31,530.9,38791,111,20,9,2005
945963.7,721.25,1374,27,102,7,2005
744145.27,86.81,42238,44,125,8,2015
368405.08,44.08,6336,99,5,5,2011
979401.57,608.58,49275,100,13,1,2006
6960.06,901.16,51770,113,9,8,2008
797209.95,650.97,20292,83,41,4,2019
306373.44,541.57,20032,152,41,3,2019
782547.36,996.33,24412,160,104,3,2007
756455.89,929.05,46237,46,121,2,2005
775133.79,354.64,29852,175,82,7,2013
36922.18,958.87,30738,136,112,7,2011
45552.78,751.3,17610,24,66,1,2015
999034.98,345.96,3920,48,112,9,2017
992046.97,45.82,25604,98,110,4,2006
286976.12,469.79,46263,205,119,8,2019
687771.55,721.45,32054,112,24,7,2005
302547.62,252.36,19565,130,78,5,2020
223970.99,872.42,6323,47,19,6,2014
355919.99,573.03,23099,11,45,7,2005
804514.9,980.76,2563,6,104,7,2007
265243.93,796.53,20100,60,37,9,2016
421.99,116.84,50030,158,50,3,2006
780746.81,554.13,36718,103,107,1,2005
751688.41,974.69,31690,197,52,5,2020
359331.62,553.05,14902,157,25,2,2019
177100.54,557.99,15316,71,72,1,2007
732750.98,56.92,24390,102,76,7,2020
300489.32,635.42,26592,68,73,5,2018
852065.41,662.87,50895,178,100,9,2019
299879.88,392.88,20148,137,58,6,2019
169726.88,556.73,8044,81,110,3,2014
26669.25,220.2,42138,123,17,5,2009
853687.22,290.5,3143,126,56,9,2014
79191.36,197.74,12801,38,63,5,2012
202861.55,562.51,4899,134,25,9,2007
347986.53,368.46,9896,167,33,9,2007
484577.83,429.7,36794,46,122,7,2010
333919.29,251.65,39430,58,59,1,2015
472801.35,993.95,37103,181,37,9,2006
887740.22,981.95,2250,25,28,5,2006
331598.32,91.9,40577,197,47,7,2019
691234.02,313.03,52753,56,26,5,2006
584170.24,41.76,30374,58,86,9,2017
195373.62,413.45,35615,9,34,5,2019
857909.78,68.35,3955,2,74,9,2009
472867.15,908.73,21041,21,95,9,2017
531961.54,244.5,7212,76,95,6,2005
284311.97,396.26,8600,95,66,5,2018
185904.6,513.35,19832,186,52,2,2005
484464.52,888.38,4381,164,103,9,2009
752169.34,623.64,37658,5,8,1,2017
650472.41,976.31,45284,99,111,4,2020
586660.97,651.47,16646,118,95,1,2018
501369.87,910.15,17759,53,28,2,2009
432623.68,105.39,13965,58,71,2,2014
986939.28,893.12,26772,41,16,2,2010
48793.02,665.52,47180,200,39,7,2009
131815.01,410.98,4221,26,22,8,2019
13135.31,992.51,13220,152,11,3,2010
554684.14,51.0,17401,55,40,2,2018
532444.81,310.79,19668,175,6,6,2020
969682.62,444.44,1695,204,35,7,2016
895487.35,161.99,20300,131,22,8,2006
629014.43,63.44,15081,131,110,1,2017
632180.57,127.27,47585,101,104,6,2020
903726.43,213.03,36991,119,95,2,2009
778034.69,22.85,52961,194,35,2,2006
455426.59,431.32,31380,22,23,6,2019
291688.57,845.97,18995,130,1,3,2011
452447.9,57.13,14440,124,45,4,2016
773313.3,911.22,9857,188,95,2,2015
222374.76,10.61,34617,197,63,2,2009
43734.22,478.01,4902,182,32,6,2007
44710.2,533.03,23436,60,93,5,2009
99554.31,493.19,41109,147,1,4,2010
581686.16,688.42,37414,171,3,7,2017
614479.77,271.88,42907,68,106,7,2006
6084.67,895.84,35131,37,70,8,2006
523086.87,953.28,9724,168,111,5,2016
511406.84,260.42,46906,200,74,2,2007
686115.5,378.53,5907,33,112,7,2012
905880.03,753.7,12958,176,103,7,2017
989240.28,507.04,34020,80,55,2,2014
595224.83,99.61,19886,145,122,4,2006
780962.57,676.48,23365,149,71,5,2005
408719.72,953.67,41338,203,84,7,2014
428436.4,51.19,35615,153,118,6,2014
266863.73,182.98,22426,44,6,9,2014
201320.5,784.08,1172,202,40,8,2011
164395.39,745.86,4393,35,115,7,2011
531378.72,224.01,49994,167,86,3,2017
701738.35,178.07,13823,128,46,2,2009
133845.47,852.57,3525,181,11,8,2012
15568.93,80.18,32062,203,37,9,2005
126028.21,317.12,39786,94,36,8,2016
9995.63,667.41,30866,81,69,2,2008
256433.3,146.7,7488,163,82,3,2008
840071.87,510.54,52366,29,70,3,2013
552273.72,856.6,19573,103,23,1,2015
866730.23,217.44,23283,194,121,1,2011
302438.23,344.49,31128,178,29,3,2008
431040.58,846.0,52322,62,113,5,2016
533584.35,175.13,29303,52,124,7,2010
287268.77,940.77,16910,146,18,3,2008
712475.43,383.82,49674,126,49,7,2016
666568.94,503.05,25391,116,123,3,2012
662989.46,669.92,43414,202,100,9,2012
105530.37,628.91,45589,51,41,2,2007
44706.85,523.73,48161,155,96,5,2005
825032.69,305.02,29806,96,6,2,2007
849441.21,241.04,45794,92,28,4,2017
259721.43,497.49,33172,42,65,1,2017
465980.98,41.91,11477,137,74,1,2017
927922.44,355.01,22649,196,53,5,2009
792645.79,943.7,32869,146,69,4,2005
452301.28,525.51,45420,39,45,2,2015
513393.16,902.01,35261,135,106,4,2012
390792.69,755.48,41238,138,46,2,2011
648406.16,840.36,26552,87,41,9,2015
362945.69,735.31,2477,81,102,8,2013
973437.99,892.78,40179,71,50,7,2005
253484.77,895.14,33980,125,110,9,2020
493904.74,647.5,23581,106,115,5,2015
634963.12,70.39,39380,8,57,7,2011
975656.36,987.5,44583,60,39,2,2009
970434.56,196.3,10086,195,108,5,2008
480817.48,666.18,10971,140,46,4,2014
925693.17,316.37,2405,17,113,4,2005
564761.26,192.95,7676,197,1,6,2015
291844.63,79.07,53364,127,62,9,2006
488107.15,794.11,19246,47,6,6,2005
882756.24,172.53,14262,8,108,5,2017
948151.79,181.9,3847,44,24,7,2008
395726.72,367.6,29598,20,117,9,2012
892529.52,677.43,27368,16,68,4,2006
6617.26,581.02,41233,12,85,2,2011
514135.42,234.85,13898,148,84,6,2012
649427.32,426.46,2381,74,106,9,2011
731863.22,535.99,41864,153,66,8,2018
419338.51,810.67,23671,91,46,8,2020
86175.51,502.96,5367,17,39,3,2016
591618.04,76.18,43668,58,15,6,2006
767571.04,776.01,51488,191,90,5,2014
692456.29,8.87,40964,109,60,7,2019
462192.03,801.64,45622,185,15,8,2017
681914.85,7.6,17268,197,40,7,2020
467209.25,153.04,13628,14,7,9,2014
600767.52,637.98,45975,142,68,8,2006
641762.97,335.23,26556,177,36,2,2020
535412.78,147.75,45249,182,55,9,2016
278840.27,611.34,17119,135,100,9,2012
58461.48,431.39,38669,168,56,9,2018
719133.54,118.91,1386,94,48,2,2020
448174.17,833.55,25576,33,99,5,2019
954892.81,49.14,22348,135,61,7,2014
963779.54,271.62,29332,6,4,6,2020
959887.69,378.28,34171,58,18,4,2020
657297.45,127.38,14232,55,115,8,2013
109735.25,120.03,29384,74,76,2,2011
977106.53,300.55,20618,2,123,7,2009
537465.41,946.68,46160,130,26,1,2020
431917.54,449.04,4708,12,35,4,2009
60933.29,132.71,37803,37,86,8,2018
78498.57,58.66,433,85,68,4,2017
463964.34,761.66,30425,67,40,2,2017
914297.25,25.1,46965,109,99,9,2005
242201.74,669.57,16869,13,92,6,2016
417884.91,243.61,1714,87,66,5,2011
973370.44,857.24,50675,81,5,9,2012
492823.82,463.32,31414,24,38,4,2009
802037.22,310.9,41810,41,48,6,2018
1867.2,267.57,31040,13,23,5,2020
400332.9,404.95,53360,123,47,1,2009
434545.62,241.41,48896,183,113,7,2009
117998.1,649.87,27184,59,117,5,2010
882963.31,327.17,25520,64,108,5,2020
45580.1,9.63,4541,38,37,9,2018
167445.81,387.84,51069,165,58,2,2005
654532.65,593.21,3215,132,87,3,2019
807718.47,782.97,51820,163,64,1,2005
444601.84,821.02,34421,105,92,3,2007
101368.79,116.8,422,128,34,8,2011
544910.94,66.74,36601,35,97,8,2016
571837.84,727.56,8117,161,9,4,2015
751292.12,469.51,41259,48,25,5,2015
569857.25,729.14,8569,6,18,4,2009
557019.78,669.96,24523,12,85,3,2017
390219.68,804.65,37643,200,4,1,2018
196679.41,614.31,8174,51,41,7,2006
784482.75,230.04,7972,120,103,5,2014
406207.68,193.22,39101,10,19,4,2014
550356.0,307.56,52894,91,2,2,2011
178485.35,692.64,3495,26,73,7,2007
263622.55,918.6,704,74,67,1,2014
951767.65,889.33,43080,176,68,8,2006
564117.22,96.44,30369,161,81,9,2018
131430.16,682.18,4299,35,70,4,2017
447346.68,696.9,50805,199,115,5,2007
531575.97,132.34,53356,83,58,8,2009
2777.26,542.41,18513,180,85,8,2007
929226.1,838.41,16464,105,116,9,2020
643566.89,236.13,51182,33,47,4,2007
779668.18,932.94,6194,73,33,5,2011
179729.36,625.58,41758,56,6,6,2006
707615.49,260.11,53667,86,59,1,2009
177042.57,286.84,32197,167,90,4,2011
471308.72,314.29,327,194,42,5,2012
265168.68,595.57,5452,133,56,3,2007
60179.66,628.51,37501,161,98,2,2014
849553.34,739.26,30826,200,51,2,2008
315433.61,923.95,15043,42,79,5,2008
425714.46,782.54,38692,19,92,2,2008
327664.19,356.24,13037,119,122,2,2005
290904.08,191.61,838,152,112,4,2013
429996.85,563.7,1430,8,119,6,2012
78688.96,487.57,23114,84,4,9,2010
567532.09,387.18,11727,188,19,4,2007
530613.46,235.22,15196,73,81,9,2005
728152.93,788.29,6372,180,7,8,2017
378488.21,687.91,4960,186,81,1,2015
738906.31,868.86,46255,111,62,4,2011
778121.93,273.08,38307,68,39,6,2008
415160.76,668.03,23913,132,2,5,2010
704192.42,46.94,28332,9,4,5,2006
618890.55,331.34,15963,152,101,9,2012
205862.49,910.45,23819,57,49,1,2013
473805.25,593.17,21765,18,27,7,2007
761687.73,814.56,34390,95,9,5,2006
371673.16,583.12,37682,1,76,2,2010
489409.39,808.03,27157,79,31,8,2020
365474.12,345.83,33076,121,36,1,2010
979374.23,24.06,30758,142,63,3,2008
528799.93,593.14,13095,103,42,5,2005
255260.58,930.71,7259,138,12,6,2007
970440.49,321.36,36623,122,47,9,2014
628955.27,151.23,44981,56,111,7,2018
461592.06,589.94,47888,132,46,5,2008
964981.17,589.34,32200,190,20,9,2013
642546.9,953.07,40442,132,103,6,2013
327995.33,358.92,19954,101,117,1,2008
256977.58,104.09,34078,84,7,5,2019
845074.88,943.14,47421,85,53,4,2006
191437.48,394.79,4615,65,48,9,2009
917421.84,680.54,41651,193,55,7,2019
295364.56,786.56,53125,73,93,6,2013
474994.13,216.88,32263,141,68,3,2020
701345.1,716.77,52015,192,43,4,2013
40261.31,175.48,15463,170,75,4,2012
42358.07,870.45,25596,78,43,7,2017
614929.87,116.02,700,58,84,1,2018
133714.71,884.8,18995,142,55,7,2014
80989.95,752.48,16587,81,40,1,2016
859719.89,353.06,29188,5,86,5,2013
781329.86,519.62,16672,78,43,9,2017
716833.42,353.9,50115,64,53,8,2014
186919.42,388.53,8852,27,15,4,2007
158377.71,604.63,10792,156,48,3,2008
158581.95,949.61,17352,70,35,2,2011
817156.96,331.11,10347,132,70,2,2005
403130.96,789.65,25480,29,38,6,2006
563494.27,347.89,45860,72,52,9,2005
891954.94,158.94,46235,5,6,9,2020
377750.35,362.18,25150,72,41,9,2019
733604.55,731.08,3362,82,69,2,2018
595194.78,828.82,35718,33,67,4,2019
98875.33,926.88,21954,204,28,9,2007
668806.06,999.58,19964,170,101,6,2015
439802.56,721.42,4971,158,59,9,2010
168146.49,207.16,52961,139,13,1,2005
645680.94,590.43,7374,79,98,6,2008
306430.79,74.88,34589,97,6,2,2009
299034.82,599.49,11679,110,31,9,2011
475712.39,796.23,21835,138,104,2,2012
358101.82,26.03,32484,86,15,1,2019
904577.74,656.54,46816,100,80,1,2018
947796.29,915.08,2974,166,19,6,2019
588961.54,188.92,45654,35,18,3,2015
372121.03,75.69,21814,21,110,9,2007
347965.95,115.4,51521,26,58,3,2020
14872.4,517.74,7483,51,118,9,2017
877970.76,507.75,42024,34,113,9,2014
111140.31,618.65,13898,18,36,4,2013
78521.98,506.53,45759,45,12,7,2016
802020.1,371.07,14141,39,106,7,2006
791177.7,241.33,43942,192,98,7,2013
317832.6,373.99,47972,172,17,8,2013
747517.44,813.77,6296,153,82,4,2020
719169.2,963.78,13147,147,56,7,2005
194132.95,8.82,15898,185,94,5,2020
17748.85,304.97,8440,130,18,2,2016
348774.66,311.69,7732,102,44,2,2009
503841.81,524.44,3321,133,41,7,2012
509960.7,979.57,35588,139,30,3,2018
253718.14,680.48,45025,169,37,6,2005
481686.46,695.91,17307,168,115,6,2005
804679.19,627.64,39858,22,116,1,2016
184398.64,615.25,9442,33,38,6,2014
519459.46,382.44,48382,125,55,3,2011
150861.15,653.93,13736,3,49,1,2014
112072.63,505.3,16907,110,20,8,2015
761742.06,379.37,34223,172,2,2,2020
989434.5,834.99,36148,86,26,3,2020
612321.38,649.2,44530,48,113,7,2019
191072.78,735.19,20594,152,30,1,2019
613782.73,536.35,29320,89,113,3,2007
19359.27,117.9,46198,77,75,7,2018
461153.27,844.5,26731,164,31,6,2020
511861.39,681.42,10625,95,40,2,2020
829987.16,316.96,9867,19,90,6,2019
611248.07,551.77,14779,50,54,5,2005
657661.2,735.45,16069,175,113,8,2010
443578.9,567.96,17354,176,5,4,2014
834408.14,887.75,39807,42,82,9,2018
660048.7,879.26,22766,48,1,4,2009
366183.74,385.98,18913,83,65,1,2015
961101.01,521.53,41295,62,109,6,2020
351366.09,707.97,16871,62,107,9,2015
289412.38,555.92,13015,100,88,3,2010
826461.7,114.23,4394,27,56,1,2005
693070.15,587.74,41872,52,85,7,2013
67640.47,774.61,20817,43,110,3,2011
522094.84,13.95,34785,142,98,6,2020
951903.85,249.44,1937,142,19,8,2013
480378.45,197.9,33260,55,88,6,2010
80116.76,778.65,38292,41,47,3,2008
336515.27,120.54,41969,71,29,7,2009
95911.68,959.84,15296,117,36,3,2007
576505.77,410.4,27514,184,46,9,2011
945014.86,231.4,30116,28,119,3,2008
286176.14,644.39,38961,144,89,5,2016
91689.09,653.03,13924,158,93,6,2007
545616.53,138.31,14904,197,95,3,2015
649995.12,318.73,43555,125,37,6,2017
469340.48,348.04,383,82,40,5,2005
10585.04,14.69,40093,35,105,8,2013
137815.26,177.58,28866,27,39,3,2007
991303.29,35.07,35395,135,43,2,2011
420981.55,2.56,1047,171,80,8,2019
633251.21,892.48,38262,65,18,5,2018
239791.12,903.17,53845,165,58,8,2012
300899.68,491.53,40716,147,118,2,2020
957854.99,716.01,22178,30,102,5,2017
928103.31,2.24,27531,197,93,7,2008
209829.17,275.36,48752,138,6,8,2011
900537.41,888.19,38877,26,29,5,2006
119112.66,327.17,23877,167,73,8,2012
303938.29,246.47,15790,76,125,5,2007
123620.47,307.87,32055,100,102,5,2019
764365.61,916.97,30194,111,61,8,2016
20335.0,652.55,21953,63,77,2,2018
692765.03,262.64,36472,118,84,5,2013
328620.06,822.62,11658,191,3,7,2019
17611.19,548.57,17970,178,70,9,2007
270206.11,128.9,29105,29,102,8,2019
941802.44,812.01,36682,29,94,7,2014
617851.39,792.42,37851,21,95,4,2020
797036.21,206.4,53529,112,65,4,2014
676048.3,124.43,9452,96,88,5,2020
572788.75,383.99,23970,66,2,2,2009
386064.92,159.42,52255,5,86,5,2009
384913.76,268.82,355,154,55,8,2005
344352.07,377.71,14729,198,3,5,2017
781253.61,908.99,54056,156,118,6,2020
756495.23,164.87,19146,97,110,4,2013
696864.69,711.38,12372,105,51,8,2019
179211.66,393.54,21300,70,82,5,2013
473055.21,417.89,19760,10,33,4,2017
257314.36,616.61,43084,184,32,6,2018
189111.14,18.66,27684,19,18,4,2005
828031.83,336.28,19144,54,34,9,2008
288391.75,356.47,46525,62,31,3,2006
766548.72,799.32,43123,58,14,4,2005
567448.46,443.57,13079,120,43,4,2017
236816.16,588.78,28816,83,72,7,2006
874471.05,447.29,28937,33,89,5,2005
445450.87,625.42,23750,205,106,4,2009
705739.0,111.29,38852,140,4,4,2016
351126.44,715.2,42532,118,112,1,2009
132324.35,672.32,26989,127,118,3,2010
235318.29,233.02,52590,170,102,3,2015
931829.23,895.61,19587,107,28,3,2013
16306.19,442.01,2803,93,97,3,2015
323290.22,923.29,37249,29,59,1,2014
185155.95,210.48,41591,110,106,1,2014
114693.56,322.79,15407,144,20,5,2013
721038.93,74.6,20783,137,19,5,2009
145255.73,231.5,45733,203,96,5,2013
322208.4,73.41,8364,201,62,8,2013
765574.52,609.52,5022,205,52,1,2010
786911.88,795.51,44813,97,22,7,2015
255602.84,728.87,34452,104,72,1,2018
614777.25,644.17,18175,157,18,6,2012
877734.86,402.39,2902,139,51,3,2019
32062.68,777.57,19622,154,99,8,2013
605211.57,508.84,34526,134,122,7,2012
964887.43,766.99,37189,12,17,7,2016
633906.46,934.21,45440,78,81,9,2017
83704.76,929.32,33813,63,61,3,2007
949832.73,448.99,25971,201,34,5,2007
237767.04,991.51,28400,137,3,5,2017
138841.6,405.3,53903,153,23,6,2008
445800.02,547.01,42721,62,76,7,2007
632988.09,910.58,41932,130,4,8,2011
767142.46,834.77,37563,45,87,1,2019
339342.75,790.22,47459,160,82,4,2007
161324.9,759.02,50267,6,14,9,2010
810214.59,146.35,37079,69,97,5,2012
568037.15,53.96,20660,87,18,5,2012
375882.07,541.19,51536,17,111,5,2020
156221.64,262.86,13049,179,100,2,2012
179734.04,193.57,38410,61,109,5,2007
279979.16,831.37,45086,124,31,3,2005
577243.35,681.48,27500,170,53,7,2010
288205.2,736.31,35313,127,33,8,2015
744953.35,316.92,1324,60,101,2,2011
24329.08,358.3,52847,125,15,7,2006
909750.79,541.49,45286,181,30,2,2005
808656.11,891.22,50347,105,59,1,2009
107259.12,169.97,40113,5,119,3,2006
775548.77,619.88,20386,186,18,2,2019
997679.94,605.99,6488,133,110,4,2006
894917.05,592.93,8412,45,125,3,2008
520185.95,54.92,31702,178,74,3,2012
20740.75,959.14,48161,163,35,4,2017
947451.89,443.71,41515,144,11,2,2017
180504.68,163.61,27757,130,46,7,2020
530648.89,603.96,27380,202,1,8,2015
978636.59,64.95,35307,124,6,1,2006
122621.64,79.96,15105,3,2,4,2015
724672.16,109.8,33487,178,23,3,2015
926054.17,810.48,7968,92,39,4,2010
923541.43,454.56,41357,84,15,6,2009
875877.05,435.69,13171,54,100,9,2014
411346.68,356.31,46290,169,67,4,2015
960678.37,319.74,52043,59,77,2,2011
121032.38,642.03,3230,139,5,1,2015
505593.73,653.09,26747,73,74,6,2017
381745.12,2.89,23692,61,27,8,2012
145703.54,278.47,36953,119,97,8,2015
396794.61,142.38,15686,173,54,3,2005
339262.19,290.6,50381,93,70,2,2005
199352.17,221.78,26066,115,110,1,2014
602807.73,48.52,28833,202,111,3,2014
890063.13,451.59,21000,193,3,8,2015
966330.98,940.56,16408,7,88,8,2016
267982.72,300.86,41165,158,99,4,2019
963572.93,777.41,16883,32,95,8,2012
519308.36,497.28,14210,101,22,5,2008
